Transaction_ID,Production_ID,QR_Code_URL,Traceability_Level,Verification_Time,Blockchain_Hash,Node_Confirmed
TX-00414,P00414,https://agrismart.vn/trace/P00414,Full - Seed to Table,2025-08-03 12:00:00,0xbe7dbfd45fb6afdbe9d9023fcfed437e681475ba,19
TX-00415,P00415,https://agrismart.vn/trace/P00415,Standard - Farm to Market,2025-06-27 15:00:00,0xacc323b6ebd4284f40f82a49c32b7a99abd40773,14
TX-00416,P00416,https://agrismart.vn/trace/P00416,Standard - Farm to Market,2025-08-25 10:00:00,0xe21995454d9b9ad6e5cf2c2e47da5cb1a405d073,20
TX-00417,P00417,https://agrismart.vn/trace/P00417,Standard - Farm to Market,2025-11-06 14:00:00,0xe62b7afb162e14800823e1062321fc77ef3df02e,24
TX-00418,P00418,https://agrismart.vn/trace/P00418,Full - Seed to Table,2025-12-24 12:00:00,0x71000d8c0019514ec36b5a75b7c36f4d1bd2148c,14
TX-00419,P00419,https://agrismart.vn/trace/P00419,Full - Seed to Table,2025-10-07 13:00:00,0x7e28fddc8a1996d9289bfcfe44d59719058ef3cb,23
TX-00420,P00420,https://agrismart.vn/trace/P00420,Standard - Farm to Market,2025-09-26 13:00:00,0x4fcd79a810b126decbe69ad3d7f769b52f32c8dc,22
TX-00422,P00422,https://agrismart.vn/trace/P00422,Standard - Farm to Market,2025-09-09 14:00:00,0x060e47842027fead38454dd42bb6bc975d6e1417,18
TX-00423,P00423,https://agrismart.vn/trace/P00423,Full - Seed to Table,2025-10-19 12:00:00,0x094a900e34ee54f1f878e001c6e1ec5609b33ffb,23
TX-00424,P00424,https://agrismart.vn/trace/P00424,Full - Seed to Table,2025-04-23 11:00:00,0x3d89824f2a4156cf241d017a6eb8b6fb36485777,15
TX-00425,P00425,https://agrismart.vn/trace/P00425,Full - Seed to Table,2025-03-07 14:00:00,0x5fffc98ba43434d7a5bbfd64a75960aceab34a7d,18
TX-00426,P00426,https://agrismart.vn/trace/P00426,Full - Seed to Table,2025-02-07 15:00:00,0xbd63e5230934c26885389849a200cec2668ebc88,16
TX-00427,P00427,https://agrismart.vn/trace/P00427,Standard - Farm to Market,2025-02-02 12:00:00,0xba6b4bb7bcb0a080e11098fb4f895979748a8da9,20
TX-00428,P00428,https://agrismart.vn/trace/P00428,Standard - Farm to Market,2025-06-13 15:00:00,0x9ac8aee1a36fe95f83db9c719615a3565a4c848c,15
TX-00429,P00429,https://agrismart.vn/trace/P00429,Standard - Farm to Market,2025-01-18 14:00:00,0x62307ce28f1f20d2d29b32e28b46c697e3f5267d,20
TX-00430,P00430,https://agrismart.vn/trace/P00430,Standard - Farm to Market,2025-03-19 14:00:00,0x9897a5783cdfc3af67c07df20c03a2a4e479babb,14
TX-00431,P00431,https://agrismart.vn/trace/P00431,Full - Seed to Table,2025-05-18 13:00:00,0xc4e87eab5704133c44e8ffdaa41209b1ada3c9c8,22
TX-00433,P00433,https://agrismart.vn/trace/P00433,Standard - Farm to Market,2025-02-02 09:00:00,0x11ba9648f120f63b2c132345cd53a95e5d38a93b,16
TX-00434,P00434,https://agrismart.vn/trace/P00434,Standard - Farm to Market,2025-02-03 09:00:00,0x83148c7ad5c7d38170b1266a164349db3edbe898,17
TX-00438,P00438,https://agrismart.vn/trace/P00438,Standard - Farm to Market,2025-10-24 11:00:00,0x1b0ab8983a69f406479e39a5c1cb1b232fa51733,14
TX-00439,P00439,https://agrismart.vn/trace/P00439,Full - Seed to Table,2025-03-09 16:00:00,0xa2ff6841dac687921644f5238ff83791f1268ad5,14
TX-00440,P00440,https://agrismart.vn/trace/P00440,Full - Seed to Table,2025-07-06 10:00:00,0x77e4bee09126b0550cb8be665fa7ef30634337c6,23
TX-00441,P00441,https://agrismart.vn/trace/P00441,Full - Seed to Table,2025-11-07 08:00:00,0x80c4eb30542972c929d13cefb59d5e30e286afa6,23
TX-00442,P00442,https://agrismart.vn/trace/P00442,Standard - Farm to Market,2025-07-25 12:00:00,0xe024118eb312ab110d7e8cc268ae804cea89f9d6,22
TX-00443,P00443,https://agrismart.vn/trace/P00443,Full - Seed to Table,2025-04-02 08:00:00,0xd13826d89cb7b35ad49a97418eec4bc5b010fbd1,19
TX-00444,P00444,https://agrismart.vn/trace/P00444,Full - Seed to Table,2025-05-26 13:00:00,0x4b9c919dfadd19e0273d6611e9d469cdf522645f,12
TX-00445,P00445,https://agrismart.vn/trace/P00445,Standard - Farm to Market,2025-04-11 10:00:00,0xa1c8ca02db5d49d4439289b0b93697ed5f6557b0,17
TX-00446,P00446,https://agrismart.vn/trace/P00446,Standard - Farm to Market,2025-06-03 11:00:00,0x5c5f28238d2b3decf00edcb26a3b2a611d1905fa,18
TX-00448,P00448,https://agrismart.vn/trace/P00448,Standard - Farm to Market,2025-03-14 11:00:00,0x87cc35d7518163673670116f4ce07bcad5841fe8,17
TX-00450,P00450,https://agrismart.vn/trace/P00450,Full - Seed to Table,2025-04-05 10:00:00,0x1b677a95b1b1fe392d0ddd39d928c26a5d73ad5e,14
TX-00451,P00451,https://agrismart.vn/trace/P00451,Standard - Farm to Market,2025-11-28 14:00:00,0x168adedb8c58e7ae284d174bef5b6f3ec1c65b16,19
TX-00452,P00452,https://agrismart.vn/trace/P00452,Standard - Farm to Market,2025-09-27 13:00:00,0x0f29eeb17c54c84564a7938edd53385050585127,24
TX-00453,P00453,https://agrismart.vn/trace/P00453,Full - Seed to Table,2025-05-21 15:00:00,0xb4bddcdf525a7bbcbb2588049da7125a8785f4b5,18
TX-00454,P00454,https://agrismart.vn/trace/P00454,Full - Seed to Table,2025-04-17 08:00:00,0x4b3da1f234deb5d0ae63b8247ef7da9c3b85f779,17
TX-00455,P00455,https://agrismart.vn/trace/P00455,Standard - Farm to Market,2025-12-23 12:00:00,0x3603e839acbfd25269e7162e11dc75dfe7b190a0,19
TX-00457,P00457,https://agrismart.vn/trace/P00457,Full - Seed to Table,2025-08-20 15:00:00,0x80371c55b7a1362aa4a97bbbd965d904656e9135,14
TX-00458,P00458,https://agrismart.vn/trace/P00458,Standard - Farm to Market,2025-04-24 13:00:00,0xca40c9a39b6b18e9e6c94dcfd2492e2fadb371cd,21
TX-00459,P00459,https://agrismart.vn/trace/P00459,Full - Seed to Table,2025-05-21 09:00:00,0x6b90adbe5f5ce0c5ed432a3d533549be167b0145,14
TX-00460,P00460,https://agrismart.vn/trace/P00460,Standard - Farm to Market,2025-03-13 10:00:00,0xfad20dca6a22b89d7ca4ab1580e2e285ed9804bb,22
TX-00461,P00461,https://agrismart.vn/trace/P00461,Full - Seed to Table,2025-08-15 16:00:00,0x19f9c419ca5a51ffcd9b38b492d4e470f9727ebd,13
TX-00462,P00462,https://agrismart.vn/trace/P00462,Full - Seed to Table,2025-10-02 10:00:00,0xe379c27c45c98850400579cbd77b6e57432f073e,18
TX-00463,P00463,https://agrismart.vn/trace/P00463,Standard - Farm to Market,2025-01-05 12:00:00,0xd2c0708ad6b1f26b1b2dfd25ad957350734ee7ad,12
TX-00464,P00464,https://agrismart.vn/trace/P00464,Standard - Farm to Market,2025-06-26 10:00:00,0xe9d03dafe0c01581209b5a599928673cb612e0f2,20
TX-00465,P00465,https://agrismart.vn/trace/P00465,Full - Seed to Table,2025-04-05 09:00:00,0xe286c5e3580c8b29546365c2959a2eb261727d3f,22
TX-00467,P00467,https://agrismart.vn/trace/P00467,Standard - Farm to Market,2025-07-23 14:00:00,0x0dbe4cfe4a2b780e82159df22fc7e065a67826b8,14
TX-00468,P00468,https://agrismart.vn/trace/P00468,Standard - Farm to Market,2025-04-24 11:00:00,0x03075c3ae7b18195357d4a4c07601808b22c721e,22
TX-00469,P00469,https://agrismart.vn/trace/P00469,Full - Seed to Table,2025-03-09 09:00:00,0x1d229373525644999f5ce20fbc878424834bc05c,23
TX-00470,P00470,https://agrismart.vn/trace/P00470,Full - Seed to Table,2025-03-11 11:00:00,0x88352a46721d2dfd60326c7ab76a8437a5d633a1,22
TX-00471,P00471,https://agrismart.vn/trace/P00471,Full - Seed to Table,2025-06-10 13:00:00,0x13560e3e430ba398d5803f64935c7abab5ce1641,17
TX-00472,P00472,https://agrismart.vn/trace/P00472,Standard - Farm to Market,2025-02-11 16:00:00,0x38ac71129e34a0d34f39dc36bc0b4547ccc08c54,22
TX-00473,P00473,https://agrismart.vn/trace/P00473,Full - Seed to Table,2025-01-03 16:00:00,0xf7f8a4006ca2af17a814e93531699e29e58fec15,24
TX-00474,P00474,https://agrismart.vn/trace/P00474,Full - Seed to Table,2025-05-09 08:00:00,0xddec4a45250e776bbaac97edaaffac37177639b5,22
TX-00476,P00476,https://agrismart.vn/trace/P00476,Standard - Farm to Market,2025-01-03 11:00:00,0xe09b0385c314deae1ac4e8f6a3ae23bd2c13d08f,12
TX-00477,P00477,https://agrismart.vn/trace/P00477,Full - Seed to Table,2025-08-24 11:00:00,0xa600e16b0145dfa728b8ab8b33aab1da30f8f0dd,20
TX-00478,P00478,https://agrismart.vn/trace/P00478,Full - Seed to Table,2025-10-24 13:00:00,0x08a6619787716c93cb33284847696577fbacee15,18
TX-00479,P00479,https://agrismart.vn/trace/P00479,Full - Seed to Table,2025-03-25 11:00:00,0x2f1a4adb5f4f8793b81e89fe93386b6264520983,22
TX-00481,P00481,https://agrismart.vn/trace/P00481,Standard - Farm to Market,2025-09-24 11:00:00,0xe3ee3531bd00318032fd2179b06be73593fa75d8,15
TX-00482,P00482,https://agrismart.vn/trace/P00482,Standard - Farm to Market,2025-08-25 15:00:00,0xd5c90f2d728d70ed8b933801d522878057e1a451,15
TX-00483,P00483,https://agrismart.vn/trace/P00483,Full - Seed to Table,2025-03-06 15:00:00,0xac667016b92d1970ff459d4c02d3297537c694a6,15
TX-00484,P00484,https://agrismart.vn/trace/P00484,Standard - Farm to Market,2025-08-12 08:00:00,0xd90e79110022fa03643ee23e2aa3952e6e0713c9,12
TX-00485,P00485,https://agrismart.vn/trace/P00485,Standard - Farm to Market,2025-02-17 15:00:00,0x3a334434fc46348efc0a1dee0f53da33ef3eac54,15
TX-00486,P00486,https://agrismart.vn/trace/P00486,Standard - Farm to Market,2025-12-03 16:00:00,0x2024600f14dcc6558fa68929658aa77b32e037b3,12
TX-00487,P00487,https://agrismart.vn/trace/P00487,Full - Seed to Table,2025-04-10 15:00:00,0xa00139c9dac6701bb15ced6ea77336b5e1bd38c2,21
TX-00488,P00488,https://agrismart.vn/trace/P00488,Standard - Farm to Market,2025-11-17 12:00:00,0x90d97a1efdac18633d99038797817c2b4b88ab4b,12
TX-00489,P00489,https://agrismart.vn/trace/P00489,Full - Seed to Table,2025-05-21 13:00:00,0x7d32971a990ce9546809b6c1730ad946221e4b8b,14
TX-00490,P00490,https://agrismart.vn/trace/P00490,Standard - Farm to Market,2025-03-25 08:00:00,0xaeaef664a269ee5451f423859043c60b0d85db2e,23
TX-00491,P00491,https://agrismart.vn/trace/P00491,Standard - Farm to Market,2025-01-05 13:00:00,0x9096ef3aacccaae683b20e1b130089e5d77278f4,16
TX-00492,P00492,https://agrismart.vn/trace/P00492,Full - Seed to Table,2025-01-26 14:00:00,0xba0fa742b356a226877a47e63fcf1703fb3aed47,17
TX-00493,P00493,https://agrismart.vn/trace/P00493,Full - Seed to Table,2025-01-15 13:00:00,0x6dcbe69a17b21e7b62fe3edaecab3043ebb9c789,17
TX-00494,P00494,https://agrismart.vn/trace/P00494,Standard - Farm to Market,2025-02-15 12:00:00,0xee383bef1b2b29e1723a4340ecd8054af01f0edc,20
TX-00495,P00495,https://agrismart.vn/trace/P00495,Standard - Farm to Market,2025-10-25 16:00:00,0xc2c481eff60becc0e395731c0b26763efe47669e,19
TX-00496,P00496,https://agrismart.vn/trace/P00496,Standard - Farm to Market,2025-04-03 11:00:00,0x43194943b70310d375a1caced24ca40f36775269,22
TX-00497,P00497,https://agrismart.vn/trace/P00497,Full - Seed to Table,2025-09-03 10:00:00,0x495e5cfbc81ac93fb821a77a63d671e7b1b6f02b,14
TX-00498,P00498,https://agrismart.vn/trace/P00498,Standard - Farm to Market,2025-09-16 16:00:00,0x492fc03a7846d06e2f864fdf00c37961d57b4d24,15
TX-00499,P00499,https://agrismart.vn/trace/P00499,Standard - Farm to Market,2025-11-04 12:00:00,0x9ec1fa2135985ac013581b06a7d7f03dfb673b1b,21
TX-00500,P00500,https://agrismart.vn/trace/P00500,Standard - Farm to Market,2025-10-09 16:00:00,0x0d0bf922fba823a70add296cb18d3e4d3c06991a,13
TX-00501,P00501,https://agrismart.vn/trace/P00501,Full - Seed to Table,2025-11-26 14:00:00,0xa221679028fb69045c567fe958cc9f51d59d4d21,12
TX-00502,P00502,https://agrismart.vn/trace/P00502,Standard - Farm to Market,2025-02-20 15:00:00,0x6733faa585207515bb1f575e27f858e4290a9007,23
TX-00503,P00503,https://agrismart.vn/trace/P00503,Full - Seed to Table,2025-03-02 15:00:00,0x4ed0133ec1894b043b7d5d157d0fd125622d4e82,16
TX-00504,P00504,https://agrismart.vn/trace/P00504,Full - Seed to Table,2025-12-18 15:00:00,0x905f5e47210feab239a63dc9c43210968d94b282,13
TX-00505,P00505,https://agrismart.vn/trace/P00505,Standard - Farm to Market,2025-06-24 09:00:00,0x1049cc5b0704a4f690d2d018dd939ba86e4e37a4,13
TX-00506,P00506,https://agrismart.vn/trace/P00506,Full - Seed to Table,2025-11-28 11:00:00,0x8f40b049ebc80d14a931a3bd117c9bd6ffe3d4fb,23
TX-00507,P00507,https://agrismart.vn/trace/P00507,Full - Seed to Table,2025-06-26 13:00:00,0x259130bfc9de6ab1395a5f52b9afeeb58bee6599,24
TX-00509,P00509,https://agrismart.vn/trace/P00509,Standard - Farm to Market,2025-11-03 12:00:00,0x64519460d37ffb5dabbaa874fd191fe291388afc,22
TX-00510,P00510,https://agrismart.vn/trace/P00510,Standard - Farm to Market,2025-08-02 16:00:00,0x84bf8500120aafa8ea983a9b5dda2ec49b99d678,22
TX-00511,P00511,https://agrismart.vn/trace/P00511,Standard - Farm to Market,2025-08-20 13:00:00,0x1d9b249bbe735ab5d08e31006e74959ad0e0fa36,24
TX-00512,P00512,https://agrismart.vn/trace/P00512,Full - Seed to Table,2025-01-28 12:00:00,0xb9db78024667866060ab85646f0985c39527d427,21
TX-00513,P00513,https://agrismart.vn/trace/P00513,Full - Seed to Table,2025-05-25 11:00:00,0x8794046ffb81e1f0ffa0ff8865ed144629b11985,17
TX-00514,P00514,https://agrismart.vn/trace/P00514,Standard - Farm to Market,2025-05-25 15:00:00,0x5c5f09b61960aea04232ed6d4be66ee96fcbcfbf,20
TX-00515,P00515,https://agrismart.vn/trace/P00515,Full - Seed to Table,2025-12-09 11:00:00,0xe53b3475800cf92f0a4164d7f19ca4122dbb1314,20
TX-00516,P00516,https://agrismart.vn/trace/P00516,Full - Seed to Table,2025-03-21 08:00:00,0xa8ec34e4017b35cbf7ead0fd55537d3d66c8b8d2,14
TX-00517,P00517,https://agrismart.vn/trace/P00517,Standard - Farm to Market,2025-09-02 12:00:00,0x1141612ae8349371e45213588e4e6f9feb826530,13
TX-00519,P00519,https://agrismart.vn/trace/P00519,Full - Seed to Table,2025-08-11 11:00:00,0x3e5f1bb052debf36e8a835a5694009dab5a1365b,23
TX-00520,P00520,https://agrismart.vn/trace/P00520,Standard - Farm to Market,2025-11-19 12:00:00,0xa221b69d89226a3aba4a08b2cefab2cdafd2a493,22
TX-00521,P00521,https://agrismart.vn/trace/P00521,Full - Seed to Table,2025-05-05 10:00:00,0xb3eb706619a1d42d4ffe4115554e6ffc224fc8ea,13
TX-00522,P00522,https://agrismart.vn/trace/P00522,Standard - Farm to Market,2025-05-17 08:00:00,0x4273bb8a25d5544bc1e2953bf131766ce75317a5,16
TX-00523,P00523,https://agrismart.vn/trace/P00523,Full - Seed to Table,2025-06-02 16:00:00,0x725a286754055372a1ec8ed4227f8973337940e7,20
TX-00524,P00524,https://agrismart.vn/trace/P00524,Standard - Farm to Market,2025-02-19 08:00:00,0x9a744d7d18974900e11500c5d8470b9b79bea2fb,12
TX-00526,P00526,https://agrismart.vn/trace/P00526,Standard - Farm to Market,2025-08-11 15:00:00,0xbbaf892284969c42f9dd4578a50eabb377c574d6,14
TX-00528,P00528,https://agrismart.vn/trace/P00528,Standard - Farm to Market,2025-02-24 14:00:00,0x5643becf9e986857474bd3b247f301895ddd259c,14
TX-00529,P00529,https://agrismart.vn/trace/P00529,Standard - Farm to Market,2025-01-10 14:00:00,0x0db3d7a46f3d2247ff672e94079c374f2d0eefd4,24
TX-00530,P00530,https://agrismart.vn/trace/P00530,Standard - Farm to Market,2025-11-17 14:00:00,0x93076d02bb999ee89187950e4fa320ce490f7e22,20
TX-00531,P00531,https://agrismart.vn/trace/P00531,Full - Seed to Table,2025-01-14 08:00:00,0x6324ce142d2db925bfdf71c9837e898ad5929e47,16
TX-00532,P00532,https://agrismart.vn/trace/P00532,Full - Seed to Table,2025-05-27 15:00:00,0x5d9d13c97db6ea82447133dac6a176f2ef8b99de,17
TX-00533,P00533,https://agrismart.vn/trace/P00533,Standard - Farm to Market,2025-12-06 10:00:00,0xc830bc772a1e69a19042964de2936ad3567a62d7,18
TX-00534,P00534,https://agrismart.vn/trace/P00534,Full - Seed to Table,2025-06-22 11:00:00,0xc94870e0dcf8905598294de21963695dbec58405,13
TX-00535,P00535,https://agrismart.vn/trace/P00535,Standard - Farm to Market,2025-12-11 10:00:00,0x4a19fa65e1086e54c33df73c9e2072b7e011d43f,15
TX-00536,P00536,https://agrismart.vn/trace/P00536,Full - Seed to Table,2025-03-26 12:00:00,0xd072fc19a0f8b6775088c95d5f4176a1867a80b1,16
TX-00538,P00538,https://agrismart.vn/trace/P00538,Full - Seed to Table,2025-12-22 15:00:00,0x47faa3b0820104b774dbd773f5a054c0b44f9976,14
TX-00539,P00539,https://agrismart.vn/trace/P00539,Standard - Farm to Market,2025-07-12 10:00:00,0x0dfd462e734595e1191d84f1ae2a4bc6a9367b97,16
TX-00540,P00540,https://agrismart.vn/trace/P00540,Full - Seed to Table,2025-06-01 14:00:00,0xead258b9d5863dbd6bc1c337c19550d3c876f969,16
TX-00541,P00541,https://agrismart.vn/trace/P00541,Standard - Farm to Market,2025-11-19 09:00:00,0xfefcbfb8ae39783dd39cf74422338b795cf9b3d6,17
TX-00542,P00542,https://agrismart.vn/trace/P00542,Standard - Farm to Market,2025-09-07 16:00:00,0xf044edd8f2ded9444dafc70975ae4a623432dd16,24
TX-00543,P00543,https://agrismart.vn/trace/P00543,Full - Seed to Table,2025-12-19 11:00:00,0xc674a86fb6037971ecea7eb01ee02a12e512a9ab,22
TX-00544,P00544,https://agrismart.vn/trace/P00544,Standard - Farm to Market,2025-11-16 14:00:00,0xf39e7d17b5a4def27166d8e414ac34b9d56f3010,22
TX-00545,P00545,https://agrismart.vn/trace/P00545,Standard - Farm to Market,2025-04-23 16:00:00,0x7643ccb6da63061a04d78a937ad55c56fe1b59cf,22
TX-00546,P00546,https://agrismart.vn/trace/P00546,Full - Seed to Table,2025-05-02 11:00:00,0x6f19ed10f88cca627cf23144118c5115aa8868be,15
TX-00547,P00547,https://agrismart.vn/trace/P00547,Full - Seed to Table,2025-02-15 09:00:00,0x9ab5fce7140c7484f55e6f0a674d1e262535f4ef,16
TX-00548,P00548,https://agrismart.vn/trace/P00548,Standard - Farm to Market,2025-07-19 14:00:00,0xa3a5dc93c105087d32746846a296443ab9426156,24
TX-00549,P00549,https://agrismart.vn/trace/P00549,Full - Seed to Table,2025-10-02 11:00:00,0xa39c1dae7c27f8122572502c296175f02232efe5,21
TX-00550,P00550,https://agrismart.vn/trace/P00550,Standard - Farm to Market,2025-09-22 11:00:00,0x08286428d89a065d2884d9e3aaf29d09144ce57c,23
TX-00551,P00551,https://agrismart.vn/trace/P00551,Full - Seed to Table,2025-06-02 10:00:00,0x82485a9900cab63b984f8ef5a6051a8dbe298117,16
TX-00552,P00552,https://agrismart.vn/trace/P00552,Full - Seed to Table,2025-02-01 15:00:00,0xd43bbf71698073d3d4879ca55a2de501a3bb182d,15
TX-00553,P00553,https://agrismart.vn/trace/P00553,Full - Seed to Table,2025-04-15 13:00:00,0xdd0659db2f6edd6a40e92dfd228ab22ce9e0edcc,17
TX-00554,P00554,https://agrismart.vn/trace/P00554,Full - Seed to Table,2025-01-15 14:00:00,0x9e174603776c7cb5d15cdea8d82873f6028250d1,18
TX-00555,P00555,https://agrismart.vn/trace/P00555,Standard - Farm to Market,2025-08-14 15:00:00,0x48f1383c8df4685e55b2eb44886295f9519ca346,14
TX-00556,P00556,https://agrismart.vn/trace/P00556,Full - Seed to Table,2025-06-24 11:00:00,0xe5efa2e45322dd616436d49adb7d653c58f53d70,24
TX-00557,P00557,https://agrismart.vn/trace/P00557,Standard - Farm to Market,2025-05-17 09:00:00,0xcef3f3361f316445c2e24e245b2784da45af5368,24
TX-00558,P00558,https://agrismart.vn/trace/P00558,Full - Seed to Table,2025-09-07 13:00:00,0x7cd20722b29cfb2d307e978843523127e603255e,21
TX-00559,P00559,https://agrismart.vn/trace/P00559,Full - Seed to Table,2025-08-19 14:00:00,0x52f39745420fb05ac0146e51537ae8cad9fa619c,12
TX-00560,P00560,https://agrismart.vn/trace/P00560,Standard - Farm to Market,2025-08-18 13:00:00,0x1c3ad32bc806bc5eb23d4df2167c124d001700ad,19
TX-00561,P00561,https://agrismart.vn/trace/P00561,Standard - Farm to Market,2025-08-14 08:00:00,0x48611f4f04fcf601fe31642a77e10c86165bd715,15
TX-00562,P00562,https://agrismart.vn/trace/P00562,Standard - Farm to Market,2025-12-02 14:00:00,0x1a6024267ff07392cb8c52aafee0a73a79651f14,13
TX-00563,P00563,https://agrismart.vn/trace/P00563,Full - Seed to Table,2025-06-09 11:00:00,0x798992da553c9ace2b5d540c73c6ccee4f2f4d49,21
TX-00564,P00564,https://agrismart.vn/trace/P00564,Standard - Farm to Market,2025-01-09 09:00:00,0x60f686ff1ee26d9d1186099e94229306673c8a16,16
TX-00566,P00566,https://agrismart.vn/trace/P00566,Full - Seed to Table,2025-09-03 12:00:00,0xca541a840391518a648709e01932dae10575cb49,23
TX-00568,P00568,https://agrismart.vn/trace/P00568,Full - Seed to Table,2025-08-05 16:00:00,0x5ca2215d9fc5d0d4cc02c29c22bf2a7ada28e71d,20
TX-00569,P00569,https://agrismart.vn/trace/P00569,Full - Seed to Table,2025-01-13 09:00:00,0xba1dd93e4d0b7ec2d1c7d83a06885ea2c329260e,20
TX-00570,P00570,https://agrismart.vn/trace/P00570,Full - Seed to Table,2025-02-03 14:00:00,0xe2abd06e8f5aafd8b43cc26b147d39e54d8913b9,19
TX-00571,P00571,https://agrismart.vn/trace/P00571,Standard - Farm to Market,2025-03-18 10:00:00,0xc96825752f929939623b7e8c303451ab2056d38a,12
TX-00572,P00572,https://agrismart.vn/trace/P00572,Full - Seed to Table,2025-05-23 09:00:00,0x90fe3a7fcf231e4737359c0d827c25bd7a2c8058,14
TX-00573,P00573,https://agrismart.vn/trace/P00573,Full - Seed to Table,2025-08-27 11:00:00,0x061ff0ac63024a6a64406d190d115b27ff465fac,20
TX-00574,P00574,https://agrismart.vn/trace/P00574,Standard - Farm to Market,2025-02-20 09:00:00,0x73c2631cdcfa7ff8ecbe0bf4880441755f7a40eb,12
TX-00575,P00575,https://agrismart.vn/trace/P00575,Standard - Farm to Market,2025-02-26 09:00:00,0x4b94f92e6219eb43b04cdf2c906ef1e2ae7d6183,21
TX-00576,P00576,https://agrismart.vn/trace/P00576,Full - Seed to Table,2025-02-12 12:00:00,0xd2749b9941e696355be7072a8de4521c34aae5eb,17
TX-00578,P00578,https://agrismart.vn/trace/P00578,Standard - Farm to Market,2025-09-17 16:00:00,0x1b16fae7da86354e764dfbda2f8af64bc1d42c70,17
TX-00579,P00579,https://agrismart.vn/trace/P00579,Full - Seed to Table,2025-02-04 14:00:00,0x52ce314784475fab22eed020ac75e83f07b94e70,19
TX-00580,P00580,https://agrismart.vn/trace/P00580,Standard - Farm to Market,2025-07-05 08:00:00,0xb72159298004cea5169bd11c7686d90eea6f3bb6,23
TX-00581,P00581,https://agrismart.vn/trace/P00581,Full - Seed to Table,2025-07-11 08:00:00,0x75fcf0fa8caeb0cd44489d5991de5b2f2ca7c59a,24
TX-00583,P00583,https://agrismart.vn/trace/P00583,Full - Seed to Table,2025-03-13 15:00:00,0x9102849e4a27f4911c75078b31054a6fbaf95340,15
TX-00584,P00584,https://agrismart.vn/trace/P00584,Full - Seed to Table,2025-05-12 08:00:00,0x834804c82cde15076d776df99eb578687bdf951d,13
TX-00585,P00585,https://agrismart.vn/trace/P00585,Full - Seed to Table,2025-03-28 12:00:00,0x12f225d52e97524b591d7da95f7c08f53c973104,19
TX-00586,P00586,https://agrismart.vn/trace/P00586,Full - Seed to Table,2025-03-06 08:00:00,0x52cc78e3d410733ad833b7c9fa7c401ed08be56d,19
TX-00587,P00587,https://agrismart.vn/trace/P00587,Full - Seed to Table,2025-08-04 15:00:00,0x324a575b387c450d06038bf7fa2be24123b4f363,20
TX-00588,P00588,https://agrismart.vn/trace/P00588,Full - Seed to Table,2025-07-20 12:00:00,0x1caece36a939a250e496a480c56f85dbd543a865,20
TX-00589,P00589,https://agrismart.vn/trace/P00589,Standard - Farm to Market,2025-09-28 14:00:00,0x8e56dfc1be9f5efe8c3f356a4af83ed22b7ec92e,18
TX-00590,P00590,https://agrismart.vn/trace/P00590,Full - Seed to Table,2025-07-04 11:00:00,0x8c708f8496287f62c54d3aed8c5984f308928307,17
TX-00592,P00592,https://agrismart.vn/trace/P00592,Full - Seed to Table,2025-08-11 09:00:00,0x8f699be8729936e29ab391470e42bebb464619af,22
TX-00593,P00593,https://agrismart.vn/trace/P00593,Full - Seed to Table,2025-09-28 08:00:00,0xce7eec2ff4e8086ef26dffebe8b8e9c12ae18efe,17
TX-00595,P00595,https://agrismart.vn/trace/P00595,Full - Seed to Table,2025-06-09 12:00:00,0x246e233568756b9ae775a56ede6e318ea99f4aa1,12
TX-00596,P00596,https://agrismart.vn/trace/P00596,Full - Seed to Table,2025-03-24 10:00:00,0xc4a30489b5a0b1f30ca0eed029137dde4e647a5a,21
TX-00597,P00597,https://agrismart.vn/trace/P00597,Full - Seed to Table,2025-12-13 14:00:00,0x12cf4776b1c39fb7eabbd15dcbeee58fa13fc8ac,19
TX-00598,P00598,https://agrismart.vn/trace/P00598,Full - Seed to Table,2025-08-20 08:00:00,0xfdf5c115f83ddccabdb8947fd4237b1228b003b9,12
TX-00599,P00599,https://agrismart.vn/trace/P00599,Standard - Farm to Market,2025-10-08 11:00:00,0xb7ad1bc21e6e52827be8dffd73c21955d635f7c4,15
TX-00600,P00600,https://agrismart.vn/trace/P00600,Full - Seed to Table,2025-09-28 09:00:00,0xca3cf9ce38c49140606e92d4ce69d339f981bad5,16
TX-00601,P00601,https://agrismart.vn/trace/P00601,Standard - Farm to Market,2025-02-28 16:00:00,0x0ea52cedec24109269649e8dbae48e6eda46bb44,16
TX-00602,P00602,https://agrismart.vn/trace/P00602,Full - Seed to Table,2025-02-27 13:00:00,0x489c624009fde56552d17f80d6b3d2822d04b20b,18
TX-00603,P00603,https://agrismart.vn/trace/P00603,Full - Seed to Table,2025-07-11 11:00:00,0xfa73839904de116e88a9dd8c051c3b689c80a5f7,24
TX-00604,P00604,https://agrismart.vn/trace/P00604,Standard - Farm to Market,2025-10-02 12:00:00,0x83ceb4ec6c99fe3fe4d93d3f26de657fd00d5240,22
TX-00605,P00605,https://agrismart.vn/trace/P00605,Standard - Farm to Market,2025-02-23 12:00:00,0xdaba02aaee92ca9f078d9a38b2011c81a7d94202,19
TX-00607,P00607,https://agrismart.vn/trace/P00607,Standard - Farm to Market,2025-12-26 08:00:00,0xd61ab502a5489ccfef76578d5888e6fb956715b3,20
